lat_max,lat_min,long_max,long_min,number_of_panels_north,number_of_panels_south,number_of_panels_east,number_of_panels_west,number_of_panels_flat,number_of_panels_total,lat_mean,long_mean,zip_area,dens,approx_zips,is_usa,zip_lat,zip_long,state_size,state_lat,state_long,potential_kwh_total
40.8134203,40.7412387,-36.3488715,-36.480537,18.981,20.142,42.826,34.4344,32.599199999999996,24.729300000000002,40.77732949999999,-36.41470425,59.503826454799835,20.779588031019166,11,50,40.75,-36.47,59.15313284180308,42.189402173913045,-37.55982789855073,36.800366
40.7664343,40.7301776,-36.51137405,-36.522443,14.436,12.245000000000001,19.648,18.9882,3.2592,8.694,40.74830595,-36.516908525000005,50.40132359946511,8.62477349711136,11,50,40.75,-36.515,59.15313284180308,42.189402173913045,-37.55982789855073,13.0143565
40.9769061,40.8859718,-36.53496345,-36.57867055,10.8,32.0955,39.726,30.3219,34.6173,26.622500000000002,40.93143895,-36.556816999999995,53.97447454352993,24.662120590473922,11,50,40.93,-36.55,59.15313284180308,42.189402173913045,-37.55982789855073,39.1130725
40.8749167,40.783178,-36.7280469,-36.7770608,35.487,65.5145,88.952,70.259,77.15969999999999,58.937900000000006,40.829047349999996,-36.75255385,54.49647146792989,54.07496890388933,11,50,40.81,-36.75,59.15313284180308,42.189402173913045,-37.55982789855073,86.506661
41.0441864,40.9882946,-36.21758825,-36.2670928,13.173,9.3775,13.193,7.805,4.02,6.088900000000001,41.0162405,-36.242340525,52.766898407689986,5.769620902251698,11,50,41.01,-36.24,59.15313284180308,42.189402173913045,-37.55982789855073,9.011816
40.8725954,40.8115457,-36.2671101,-36.3228034,14.541,21.415,30.247,22.547,9.723899999999999,14.254700000000001,40.84207055,-36.29495675,53.40005925700999,13.34708256726208,11,50,40.85,-36.285,59.15313284180308,42.189402173913045,-37.55982789855073,20.830507
42.8201494,42.7514739,-36.8395143,-36.8830056,19.998,39.5635,60.232,36.9152,48.87779999999999,36.1687,42.78581165,-36.86125995,52.986786773149866,34.12992389484529,12,50,42.77,-36.85,59.15313284180308,42.189402173913045,-37.55982789855073,50.6817375
42.909761,42.7875891,-36.85167625,-36.93858355,29.976,82.33,101.965,72.4542,81.22049999999999,65.0858,42.84867505,-36.8951299,60.61762996487044,53.68553673058398,12,50,42.85,-36.9,59.15313284180308,42.189402173913045,-37.55982789855073,90.5200595
42.7072458,42.6606208,-36.85497515,-36.87615675,21.315,16.592,25.359,11.2651,57.522,27.348100000000002,42.6839333,-36.865565950000004,50.98759210000006,26.81838744842392,12,50,42.69,-36.865,59.15313284180308,42.189402173913045,-37.55982789855073,38.644414999999995
42.7561148,42.6719052,-36.8605152,-36.91532455,12.441,36.6045,42.683,32.3288,26.444399999999998,25.4371,42.71401,-36.887919875,54.61547343976001,23.287448041676974,12,50,42.7,-36.88,59.15313284180308,42.189402173913045,-37.55982789855073,35.213519
43.1307306,43.0441554,-37.99890635,-38.0479095,73.128,50.884,61.701,48.475699999999996,170.49749999999997,82.5421,43.087443,-38.023407925,54.24245751188031,76.08624662877916,13,50,43.06,-38.035,59.15313284180308,42.189402173913045,-37.55982789855073,112.75860449999999
42.9550245,42.8565439,-39.28041415,-39.34832075,121.095,103.64450000000001,117.786,109.9924,70.3818,75.7178,42.9057842,-39.31436745,56.68748271196019,66.78529048885135,14,50,42.9,-39.33,59.15313284180308,42.189402173913045,-37.55982789855073,103.68464499999999
43.2098905,43.1306944,-39.46059985,-39.5247215,51.774,34.2665,36.589,31.6477,12.168899999999999,20.8154,43.170292450000005,-39.492660674999996,55.07818460556459,18.89622919588476,14,50,43.17,-39.52,59.15313284180308,42.189402173913045,-37.55982789855073,27.755732
42.6242855,42.521765,-38.2364573,-38.3158297,5.718,2.064,3.383,2.9974,3.0485999999999995,2.3861000000000003,42.57302525,-38.2761435,58.13729813420018,2.0521249495393556,14,50,42.58,-38.275,59.15313284180308,42.189402173913045,-37.55982789855073,3.2460945
41.3521,41.3001261,-36.8295123,-36.86236565,1.113,11.528500000000001,14.768,8.5078,14.018399999999998,9.7078,41.326113050000004,-36.845938974999996,51.707516727565185,9.387223187634527,10,50,41.33,-36.845,59.15313284180308,42.189402173913045,-37.55982789855073,13.5419565
41.1744505,41.1340793,-36.95702025,-36.9794944,15.804,13.2745,32.284,22.4973,18.835199999999997,15.9024,41.1542649,-36.968257324999996,50.907308404479934,15.618975446166548,10,50,41.14,-36.97,59.15313284180308,42.189402173913045,-37.55982789855073,22.478572999999997
41.1916355,41.1188551,-36.97833495,-37.0181389,46.221000000000004,58.012,93.28,63.1561,22.3617,38.9473,41.1552453,-36.998236925,52.89694740257994,36.81431718884068,10,50,41.15,-36.995,59.15313284180308,42.189402173913045,-37.55982789855073,53.937060499999994
40.5926314,40.5845268,-36.8531246,-36.8755994,7.938,9.401,11.187,10.658199999999999,5.3682,6.5755,40.588579100000004,-36.864362,50.18214926408005,6.551632499234829,11,50,40.59,-36.865,59.15313284180308,42.189402173913045,-37.55982789855073,9.939041
40.8988604,40.8196341,-36.6433473,-36.6719064,43.155,75.40350000000001,106.107,84.2786,43.3668,53.6253,40.859247249999996,-36.65762685,52.26263182432949,51.30367351212895,11,50,40.87,-36.66,59.15313284180308,42.189402173913045,-37.55982789855073,79.061208
40.8359832,40.7858757,-36.50890645,-36.5353208,13.638,21.416,43.392,33.2941,45.331199999999995,28.9437,40.81092945,-36.522113625,51.32355704262523,28.197285679129454,11,50,40.81,-36.52,59.15313284180308,42.189402173913045,-37.55982789855073,42.870048
40.9371339,40.889083,-36.50434015,-36.53796075,50.703,49.869,76.499,57.9159,34.112399999999994,38.9583,40.913108449999996,-36.52115045,51.61550008854029,37.73895431912085,11,50,40.92,-36.53,59.15313284180308,42.189402173913045,-37.55982789855073,57.2706405
40.891243,40.8238068,-36.5794542,-36.6298252,58.134,78.221,106.301,79.247,46.660199999999996,55.0865,40.8575249,-36.6046397,53.39682883020005,51.5821830685611,11,50,40.85,-36.605,59.15313284180308,42.189402173913045,-37.55982789855073,80.2938035
40.8664038,40.6563724,-36.4445464,-36.55220855,6.375,4.452,4.994,4.2805,41.1183,15.9199,40.761388100000005,-36.498377475,72.61243209151046,10.962241272910958,11,50,40.83,-36.46,59.15313284180308,42.189402173913045,-37.55982789855073,24.085876
42.987667,42.8770765,-36.8946905,-37.009624,0.138,0.193,0.41600000000000004,0.1687,0.0032999999999999995,0.11,42.93237175,-36.95215725,62.71055323175001,0.08770453642267312,12,50,42.92,-36.92,59.15313284180308,42.189402173913045,-37.55982789855073,0.149357
42.5849931,42.4845263,-36.82347455,-36.87911585,5.703,8.941,11.912,8.8928,5.5158,6.2785,42.534759699999995,-36.851295199999996,55.59010335883975,5.647138268003971,12,50,42.53,-36.85,59.15313284180308,42.189402173913045,-37.55982789855073,8.5982675
42.7944676,42.7424276,-37.0114465,-37.0766724,1.3860000000000001,0.9595,1.3,0.8869,0.18419999999999997,0.5562,42.7684476,-37.04405945,53.39435583599995,0.5208415677008641,12,50,42.76,-37.065,59.15313284180308,42.189402173913045,-37.55982789855073,0.7733365
42.5909792,42.479285,-36.7718268,-36.8407271,0.231,1.243,1.27,1.0122,0.19349999999999998,0.5924,42.5351321,-36.80627695,57.69576388826047,0.5133825779196741,12,50,42.51,-36.805,59.15313284180308,42.189402173913045,-37.55982789855073,0.8149945
41.7432461,41.6312854,-37.0510839,-37.12206865,0.327,0.6735,1.467,0.7658,0.7163999999999999,0.6405000000000001,41.68726575,-37.086576275,57.94750229932492,0.5526553989260222,12,50,41.68,-37.09,59.15313284180308,42.189402173913045,-37.55982789855073,0.8910079999999999
43.2697711,43.1915509,-38.034768,-38.106353,14.724,6.1125,6.122,4.627,1.8344999999999998,3.5980000000000003,43.230661,-38.0705605,55.5993930169997,3.235646834219845,13,50,43.23,-38.07,59.15313284180308,42.189402173913045,-37.55982789855073,4.819425
43.2122686,43.1423808,-37.9960822,-38.0686929,63.657000000000004,53.331,77.268,59.9774,46.5879,44.6124,43.1773247,-38.032387549999996,55.074602079460654,40.50179058546263,13,50,43.17,-38.055,59.15313284180308,42.189402173913045,-37.55982789855073,60.2735655
43.1456239,43.0873424,-37.63906005,-37.6936644,68.925,33.3335,50.767,38.7765,13.992299999999998,24.244500000000002,43.11648314999999,-37.666362225,53.18242342452529,22.79371495209031,13,50,43.12,-37.645,59.15313284180308,42.189402173913045,-37.55982789855073,32.283044499999995
42.1121236,41.9991938,-37.97326405,-38.05418485,51.387,27.737000000000002,30.923000000000002,25.1783,79.5996,40.4827,42.055658699999995,-38.01372445,59.13836975983984,34.22710176523273,13,50,42.08,-38.025,59.15313284180308,42.189402173913045,-37.55982789855073,55.8160585
43.0869547,43.0000355,-39.33033065,-39.36879545,47.154,65.649,68.369,61.3879,16.2639,35.7295,43.0434951,-39.34956305,53.34332964415987,33.49012916736042,14,50,43.04,-39.35,59.15313284180308,42.189402173913045,-37.55982789855073,48.281581499999994
42.9564088,42.9516915,-39.36868475,-39.3721043,0.168,0.177,0.23800000000000002,0.1554,0.013799999999999998,0.0916,42.95405015,-39.370394524999995,50.01613104321497,0.09157045745987,14,50,42.88,-39.425,59.15313284180308,42.189402173913045,-37.55982789855073,0.1235005
41.1727076,41.0908032,-36.82260235,-36.8726287,5.127,19.972,23.34,17.2571,21.531899999999997,16.1419,41.1317554,-36.847615524999995,54.09737818094021,14.91929973575612,10,50,41.13,-36.855,59.15313284180308,42.189402173913045,-37.55982789855073,22.757471499999998
41.2131687,41.156588,-37.0062155,-37.0469886,34.494,17.7115,23.64,14.895999999999999,7.932599999999999,11.8283,41.18487835,-37.02660205,52.30697053916966,11.30661924985932,10,50,41.18,-37.025,59.15313284180308,42.189402173913045,-37.55982789855073,16.5779335
40.9657651,40.910165,-36.4795047,-36.51061305,0.543,7.378,9.658,9.6824,6.472799999999999,6.0003,40.93796505,-36.495058875,51.729627370835196,5.799674485363611,11,50,40.93,-36.49,59.15313284180308,42.189402173913045,-37.55982789855073,8.8062355
40.8365348,40.8022817,-36.57408395,-36.63499695,19.68,30.6825,43.036,35.0028,263.0628,103.78410000000001,40.81940825,-36.60454045,52.08645908030003,99.62675696575896,11,50,40.82,-36.605,59.15313284180308,42.189402173913045,-37.55982789855073,155.110764
40.8475734,40.7973865,-36.32545955,-36.352699,8.307,14.2375,25.128,17.3859,3.6933,9.352,40.82247995,-36.339079275,51.36706355320516,9.103109417879564,11,50,40.83,-36.34,59.15313284180308,42.189402173913045,-37.55982789855073,13.706881
42.6010982,42.502537,-36.9285986,-36.98723965,0.798,0.651,0.548,0.6552,17.287799999999997,6.0678,42.5518176,-36.957919125000004,55.779732257260214,5.439072360561774,12,50,42.57,-36.94,59.15313284180308,42.189402173913045,-37.55982789855073,8.791604999999999
43.0830036,43.0123201,-38.1119892,-38.1861488,93.18900000000001,49.711,62.464,51.1994,25.654799999999998,35.1607,43.04766185,-38.149069,55.241860086600205,31.824326647292597,13,50,43.03,-38.15,59.15313284180308,42.189402173913045,-37.55982789855073,46.832474999999995
42.1224854,41.9981533,-37.87063005,-37.91809575,7.08,2.5745,3.466,2.9736,18.107699999999998,7.5582,42.06031935,-37.894362900000004,55.90151015896974,6.7602824847722305,13,50,42.03,-37.895,59.15313284180308,42.189402173913045,-37.55982789855073,10.5436625
42.8176287,42.6724229,-39.34075,-39.4026614,100.305,69.3375,79.236,72.6299,94.96499999999999,67.1653,42.7450258,-39.3717057,58.98989436611991,56.929496756800035,14,50,42.76,-39.37,59.15313284180308,42.189402173913045,-37.55982789855073,91.41035049999999
41.0784367,41.0264122,-36.9612514,-36.99764215,11.658,12.822000000000001,18.493000000000002,13.4862,55.648199999999996,25.2783,41.052424450000004,-36.979446775,51.89321057337457,24.356076373669026,10,50,41.05,-36.97,59.15313284180308,42.189402173913045,-37.55982789855073,36.224444
40.7621093,40.7290877,-36.9551773,-36.9806596,19.32,5.697,8.768,5.7561,182.53289999999998,64.3268,40.7455985,-36.96791845,50.84146631767995,63.26214078687043,11,50,40.74,-36.965,59.15313284180308,42.189402173913045,-37.55982789855073,92.13923249999999
40.828127,40.760077,-36.8051586,-36.844308,16.491,26.077,31.914,26.2101,9.137699999999999,15.7467,40.794102,-36.8247333,52.66411666999995,14.950122584102973,11,50,40.8,-36.825,59.15313284180308,42.189402173913045,-37.55982789855073,22.3587445
40.9041028,40.8394557,-36.52746975,-36.5546464,74.664,52.4395,104.68,84.80499999999999,37.55459999999999,48.0779,40.87177925,-36.541058075,51.75689161021494,46.44589203895619,11,50,40.87,-36.54,59.15313284180308,42.189402173913045,-37.55982789855073,70.861734
40.8313936,40.7657429,-36.52125545,-36.54651425,63.81,52.6775,87.717,71.0668,64.9203,53.2267,40.79856825,-36.53388485,51.658257901160184,51.5180942627225,11,50,40.79,-36.535,59.15313284180308,42.189402173913045,-37.55982789855073,78.626524
40.9119575,40.8651551,-36.6071714,-36.6449597,60.591,48.2505,78.533,58.6278,19.911299999999997,34.5356,40.888556300000005,-36.62606555,51.76858313192002,33.355751607103265,11,50,40.89,-36.62,59.15313284180308,42.189402173913045,-37.55982789855073,51.3229075
40.8808641,40.8355492,-36.5508484,-36.5676877,17.163,22.814,41.641,34.5849,18.874799999999997,20.5313,40.85820665,-36.55926805,50.76307119556994,20.222673211497646,11,50,40.85,-36.555,59.15313284180308,42.189402173913045,-37.55982789855073,29.9786595
40.9650665,40.9015108,-36.48971745,-36.52092105,10.992,30.664,41.717,36.1522,8.2656,18.590700000000002,40.933288649999994,-36.50531925,51.983166640519926,17.88146163599515,11,50,40.93,-36.505,59.15313284180308,42.189402173913045,-37.55982789855073,27.258083
40.8961539,40.8460101,-36.50600065,-36.530744,78.483,44.0355,77.659,62.5156,16.673099999999998,33.6776,40.871082,-36.518372325,51.24072559373009,32.86214198742811,11,50,40.86,-36.52,59.15313284180308,42.189402173913045,-37.55982789855073,49.547581
40.9734123,40.873596,-36.34909665,-36.4144537,9.342,11.0465,15.076,13.2118,18.010499999999997,11.9192,40.92350415,-36.381775175,56.523698909915325,10.543542115844394,11,50,40.92,-36.38,59.15313284180308,42.189402173913045,-37.55982789855073,17.8465015
41.0267129,40.9712577,-36.2512635,-36.2941887,1.416,1.254,2.48,2.52,0.24239999999999998,0.9868,40.9989853,-36.2727261,52.380425551039835,0.9419549284097125,11,50,41.0,-36.265,59.15313284180308,42.189402173913045,-37.55982789855073,1.4415945
42.984582,42.8548291,-36.7800975,-36.8402615,0.012,0.0665,0.226,0.2478,0.40049999999999997,0.20520000000000002,42.91970555,-36.8101795,57.80645347560002,0.17748883356649314,12,50,42.89,-36.79,59.15313284180308,42.189402173913045,-37.55982789855073,0.284663
42.9596156,42.8204443,-38.0078313,-38.12005215,1.545,0.6465,1.04,1.0836,0.28319999999999995,0.534,42.89002995,-38.063941725,65.6179215816051,0.4069010318590296,13,50,42.88,-38.05,59.15313284180308,42.189402173913045,-37.55982789855073,0.7075905
43.3553299,43.1880753,-38.1296925,-38.2138391,1.6260000000000001,1.962,3.396,3.0989,0.5693999999999999,1.4187,43.2717026,-38.1717658,64.07390592436064,1.1070809399966797,13,50,43.23,-38.145,59.15313284180308,42.189402173913045,-37.55982789855073,1.898872
43.1132341,43.0211602,-37.6016061,-37.67863645,100.593,51.1335,84.423,58.6425,67.40549999999999,52.868100000000005,43.06719715,-37.640121275,57.09248474286531,46.30040209154392,13,50,43.07,-37.64,59.15313284180308,42.189402173913045,-37.55982789855073,71.36361699999999
43.0634235,42.9592927,-39.44751445,-39.5101268,80.703,53.9275,70.95100000000001,58.3877,33.661199999999994,40.132200000000005,43.011358099999995,-39.478820625,56.51987409538022,35.50273301412069,14,50,43.01,-39.48,59.15313284180308,42.189402173913045,-37.55982789855073,54.343993999999995
43.1874609,43.1050936,-39.4027499,-39.47427835,49.32,24.453,37.896,31.5812,29.0403,24.515900000000002,43.14627725,-39.438514125,55.89160529968471,21.931647756893376,14,50,43.14,-39.435,59.15313284180308,42.189402173913045,-37.55982789855073,33.408961
43.068052,43.0180821,-38.7780938,-38.827276,48.726,26.486,34.914,23.3996,22.760099999999998,21.3423,43.043067050000005,-38.8026849,52.457629615779894,20.34241744844298,14,50,43.04,-38.805,59.15313284180308,42.189402173913045,-37.55982789855073,29.4365185
43.2461335,43.1330273,-38.87341995,-38.9509069,56.532000000000004,47.035000000000004,63.278,44.7398,25.718999999999998,32.583600000000004,43.1895804,-38.912163425,58.76425446408988,27.723996753767587,14,50,43.18,-38.9,59.15313284180308,42.189402173913045,-37.55982789855073,44.576924
43.0768498,43.0174603,-38.82458025,-38.8627455,3.3240000000000003,2.3155,3.089,2.583,14.507699999999998,6.0877,43.04715505,-38.843662875,52.266615114875144,5.823698346085773,14,50,43.03,-38.845,59.15313284180308,42.189402173913045,-37.55982789855073,8.638244
43.1883829,43.0893665,-38.7835345,-38.91356195,170.154,104.90050000000001,150.52,118.0403,200.3055,125.3353,43.1388747,-38.848548225,62.87485000018048,99.67045646998781,14,50,43.13,-38.865,59.15313284180308,42.189402173913045,-37.55982789855073,174.3059475
40.716593,40.7100685,-37.0007525,-37.0065139,0.456,0.4815,0.513,0.2317,4.394699999999999,1.6608,40.71333075,-37.003633199999996,50.03759025430006,1.6595523401102201,10,50,40.71,-37.005,59.15313284180308,42.189402173913045,-37.55982789855073,2.1520954999999997
40.807622,40.7886895,-36.9795518,-36.9883449,1.5150000000000001,1.5025,2.013,0.5607,26.3757,9.4243,40.79815575,-36.983948350000006,50.16647536575002,9.393025851716722,10,50,40.8,-36.985,59.15313284180308,42.189402173913045,-37.55982789855073,12.961556499999999
43.0952417,42.9786664,-37.6517723,-37.7296511,15.561,8.416500000000001,11.642,8.1438,3.1632,5.5840000000000005,43.036954050000006,-37.690711699999994,59.07874447364014,4.7258959628800845,13,50,43.04,-37.685,59.15313284180308,42.189402173913045,-37.55982789855073,7.488776
43.0228041,42.9478306,-39.3299872,-39.3956577,276.222,156.864,222.71,212.6404,152.77859999999998,144.15460000000002,42.98531735,-39.362822449999996,54.92354723175015,131.23205552596508,14,50,42.98,-39.36,59.15313284180308,42.189402173913045,-37.55982789855073,195.39008049999998
43.0845427,42.9922656,-39.3620176,-39.4134471,127.17,52.977000000000004,78.82900000000001,62.9692,92.0058,62.3815,43.038404150000005,-39.38773235,54.74576511444962,56.97381328910773,14,50,43.04,-39.39,59.15313284180308,42.189402173913045,-37.55982789855073,85.22169099999999
40.8293259,40.808583,-36.9539946,-36.96672815,4.974,2.076,2.754,2.0909,58.009499999999996,20.491600000000002,40.81895445,-36.960361375000005,50.264130754295024,20.383919598817506,10,50,40.82,-36.965,59.15313284180308,42.189402173913045,-37.55982789855073,29.254163499999997
40.975787,40.9221427,-36.85730845,-36.8773174,2.043,1.4205,3.25,1.5771,0.2874,0.9983000000000001,40.948964849999996,-36.867312925,51.07336611648515,0.9773195658605464,10,50,40.95,-36.87,59.15313284180308,42.189402173913045,-37.55982789855073,1.387405
41.1622082,41.0746602,-37.02853475,-37.0559991,41.22,48.237500000000004,70.961,48.9937,20.2182,31.8561,41.118434199999996,-37.042266925,52.40444891380036,30.394461405748043,10,50,41.11,-37.04,59.15313284180308,42.189402173913045,-37.55982789855073,44.5978145
43.0325999,42.9006527,-37.9914058,-38.06800215,35.136,29.4485,49.047000000000004,36.6828,11.6022,21.0734,42.9666263,-38.029703975000004,60.106673912719344,17.53000010498052,13,50,42.99,-38.035,59.15313284180308,42.189402173913045,-37.55982789855073,28.0752915
43.0309623,42.9498782,-39.27614285,-39.3323139,6.372,3.6045000000000003,5.836,4.5752,4.8777,3.7964,42.99042025,-39.304228375,54.55457903530517,3.4794512826715684,14,50,42.98,-39.3,59.15313284180308,42.189402173913045,-37.55982789855073,5.1509005
40.825759,40.7437148,-36.9673998,-37.00357585,2.1390000000000002,1.4625000000000001,1.439,0.5558,15.983699999999999,5.915,40.7847369,-36.985487825,52.96803508140951,5.583556187150334,10,50,40.75,-37.0,59.15313284180308,42.189402173913045,-37.55982789855073,7.922737
40.7451243,40.7333958,-36.98646235,-36.99685595,2.019,1.157,0.617,0.2044,11.332799999999999,4.1672,40.73926005,-36.99165915,50.12190133760005,4.15706496440697,10,50,40.74,-36.99,59.15313284180308,42.189402173913045,-37.55982789855073,5.6582225
41.2202473,41.1953475,-37.0006033,-37.0145012,5.772,5.674,13.125,8.8004,4.886399999999999,5.5257000000000005,41.2077974,-37.00755225,50.34605493041991,5.487718955970553,10,50,41.2,-37.005,59.15313284180308,42.189402173913045,-37.55982789855073,7.712374499999999
43.0540325,42.9104565,-38.6842781,-38.74219015,2.721,6.4755,9.377,6.8152,22.570199999999996,10.820500000000001,42.9822445,-38.713234125,58.31478049079959,9.277665035288239,14,50,42.98,-38.705,59.15313284180308,42.189402173913045,-37.55982789855073,15.0052565
40.7955844,40.7886828,-36.88576915,-36.8905894,0.372,1.2475,1.446,1.9341,1.4139,1.1541000000000001,40.7921336,-36.888179275,50.03326743740005,1.1533326315775514,11,50,40.79,-36.89,59.15313284180308,42.189402173913045,-37.55982789855073,1.6852429999999998
40.7882878,40.7455335,-36.5415796,-36.57361145,35.361000000000004,24.237000000000002,46.683,36.277499999999996,138.1734,61.9347,40.76691065,-36.557595524999996,51.36949932445507,60.283534796411026,11,50,40.77,-36.56,59.15313284180308,42.189402173913045,-37.55982789855073,93.25159149999999
40.8404969,40.795736,-36.72454835,-36.74518135,16.722,25.8215,35.538000000000004,27.3672,26.282099999999996,21.945800000000002,40.81811645,-36.73486485,50.923551649700165,21.54779005887467,11,50,40.81,-36.735,59.15313284180308,42.189402173913045,-37.55982789855073,32.058555999999996
44.122103,44.0344987,-37.886709,-37.9432405,11.232000000000001,3.7015000000000002,7.236,5.7099,7.3671,5.1097,44.078300850000005,-37.91497475,54.952402485449994,4.649205283929961,13,50,44.08,-37.9,59.15313284180308,42.189402173913045,-37.55982789855073,7.171136
40.757541,40.7479568,-36.9825193,-36.99070945,0.231,0.296,0.774,0.084,8.240699999999999,2.9032,40.7527489,-36.986614375,50.078496035630025,2.8986493503463255,10,50,40.75,-36.985,59.15313284180308,42.189402173913045,-37.55982789855073,3.797338
40.8342269,40.820171,-36.96708405,-36.97158455,0.8190000000000001,0.1255,0.486,0.12739999999999999,9.986999999999998,3.4482000000000004,40.827198949999996,-36.9693343,50.063258577950066,3.4438429478487147,10,50,40.83,-36.97,59.15313284180308,42.189402173913045,-37.55982789855073,4.8265215
40.9268014,40.8567503,-36.5659935,-36.61065645,45.786,51.782000000000004,88.73400000000001,70.4697,21.365399999999998,37.944900000000004,40.89177585,-36.588324975,53.12868877674523,35.71036748097642,11,50,40.87,-36.575,59.15313284180308,42.189402173913045,-37.55982789855073,55.904189499999994
40.9472299,40.8707615,-36.5486583,-36.57727615,37.725,37.838,65.732,51.3366,15.6024,27.9329,40.908995700000006,-36.562967225,52.18836120094035,26.761618258571314,11,50,40.9,-36.56,59.15313284180308,42.189402173913045,-37.55982789855073,41.0377915
43.0865361,43.0826738,-38.79749205,-38.8030092,0.354,0.264,0.447,0.2702,8.5941,3.0126,43.08460495,-38.800250625000004,50.021308888444956,3.0113166437913,14,50,43.16,-38.805,59.15313284180308,42.189402173913045,-37.55982789855073,4.3059685
40.8469434,40.8201863,-36.96751815,-36.9746154,5.541,1.8505,1.296,0.4543,28.6623,10.3034,40.83356485,-36.971066775,50.18990182797501,10.26441537514331,10,50,40.84,-36.97,59.15313284180308,42.189402173913045,-37.55982789855073,14.491311
40.85863,40.8421779,-36.96375975,-36.9713265,2.829,0.964,1.098,0.2366,28.373399999999997,9.8885,40.85040395,-36.967543125000006,50.124488927675,9.863940971316627,10,50,40.85,-36.965,59.15313284180308,42.189402173913045,-37.55982789855073,13.959522499999999
40.7728383,40.7462779,-36.97009065,-36.9800013,0.051000000000000004,0.773,0.438,0.1064,4.842,1.8293000000000001,40.7595581,-36.975045975,50.26323082825981,1.8197198726146167,10,50,40.76,-36.975,59.15313284180308,42.189402173913045,-37.55982789855073,2.5314205
44.0579088,44.0247993,-37.87382115,-37.90483895,20.613,4.5735,6.101,4.9559999999999995,8.8776,5.8791,44.041354049999995,-37.88933005,51.026983849100084,5.7607755314188385,13,50,44.07,-37.89,59.15313284180308,42.189402173913045,-37.55982789855073,8.2214625
42.9357142,42.9332952,-38.2853725,-38.288657,1.329,0.555,0.596,0.3598,2.3045999999999998,1.0345,42.934504700000005,-38.28701475,50.00794520549999,1.034335639815714,13,50,42.93,-38.285,59.15313284180308,42.189402173913045,-37.55982789855073,1.423829
40.6661564,40.6237858,-36.87590395,-36.91290075,7.917,1.9140000000000001,7.835,5.6994,94.7277,33.8203,40.6449711,-36.89440235,51.56757661407981,32.79221384893026,11,50,40.65,-36.895,59.15313284180308,42.189402173913045,-37.55982789855073,50.462706499999996
42.7278318,42.7201448,-36.92464605,-36.9300846,0.618,0.3115,1.08,0.4872,11.768699999999999,4.1834,42.7239883,-36.927365325,50.041806133849995,4.179905086569413,12,50,42.66,-36.895,59.15313284180308,42.189402173913045,-37.55982789855073,5.965097
42.4510476,42.44324,-38.23375855,-38.24439785,5.412,3.13,1.998,1.925,9.736799999999999,4.526800000000001,42.447143800000006,-38.239078199999994,50.08306739868001,4.519291883587096,14,50,42.45,-38.24,59.15313284180308,42.189402173913045,-37.55982789855073,6.1406659999999995
40.924925,40.8936329,-36.5510328,-36.5683965,6.747,4.2145,5.442,3.6589,32.8332,13.0791,40.90927895,-36.559714650000004,50.54334663676994,12.938498210252115,11,50,40.91,-36.56,59.15313284180308,42.189402173913045,-37.55982789855073,19.142872
42.6689226,42.645456,-36.8704264,-36.87881165,4.257,1.96,4.546,1.6303,34.532999999999994,12.7324,42.6571893,-36.874619025,50.19677330765007,12.682488495788995,12,50,42.66,-36.875,59.15313284180308,42.189402173913045,-37.55982789855073,17.817958
40.7967941,40.7653676,-36.92892455,-36.9443495,0.765,0.2985,1.085,0.5803,16.928099999999997,5.919300000000001,40.781080849999995,-36.936637024999996,50.48475219117514,5.862463162723723,11,50,40.77,-36.935,59.15313284180308,42.189402173913045,-37.55982789855073,8.614946
43.0255304,42.8327017,-39.39973405,-39.4447455,16.695,7.1285,5.488,3.3943,52.772999999999996,20.6069,42.929116050000005,-39.422239775,58.679499388615774,17.558858046425225,14,50,42.87,-39.435,59.15313284180308,42.189402173913045,-37.55982789855073,28.375843
43.181828,43.1533489,-38.79724585,-38.8123573,1.416,1.0925,1.7790000000000001,1.358,17.7096,6.5408,43.16758845,-38.804801575,50.43036049569506,6.484982395236249,14,50,43.16,-38.805,59.15313284180308,42.189402173913045,-37.55982789855073,8.83183
40.8692779,40.8522204,-36.96236515,-36.96907025,0.978,0.577,0.869,0.4977,22.015199999999997,7.6444,40.860749150000004,-36.9657177,50.11437224325008,7.626953763777443,10,50,40.86,-36.965,59.15313284180308,42.189402173913045,-37.55982789855073,10.770033
43.1652556,43.15182,-38.80493395,-38.8103461,1.266,1.163,0.656,0.7896,10.663499999999999,4.0077,43.158537800000005,-38.807640025,50.072715482539984,4.001880027255021,14,50,43.16,-38.81,59.15313284180308,42.189402173913045,-37.55982789855073,5.4593465
40.7065079,40.6892372,-37.0044481,-37.0234861,0.801,0.489,0.586,0.4865,4.8705,1.8761,40.69787255,-37.0139671,50.328799586599985,1.8638433813346016,10,50,40.69,-37.01,59.15313284180308,42.189402173913045,-37.55982789855073,2.5805689999999997
40.7305328,40.7286078,-36.8070505,-36.80966645,0.51,0.18,0.081,0.1155,2.0660999999999996,0.7663000000000001,40.7295703,-36.808358475000006,50.005035703749996,0.7662228305763747,11,50,40.72,-36.82,59.15313284180308,42.189402173913045,-37.55982789855073,1.131881
